,Name,Strand,Start,Stop,Note,Genome,Counts
2361,ybaL,-,500786,502462,putative transport protein,NC_000913.2,3728
2362,fsr,-,502700,503920,fosmidomycin resistance protein,NC_000913.2,78
2363,ybaK,-,505827,506306,hypothetical protein,NC_000913.2,56
2364,ybaP,-,506510,507304,putative ligase,NC_000913.2,569
2365,copA,-,508099,510603,copper transporter,NC_000913.2,623
2366,ybbJ,-,513625,514083,inner membrane protein that stimulates the ftsH htpX mutant suppressor activity of QmcA,NC_000913.2,458
2367,qmcA,-,514080,514997,putative protease,NC_000913.2,109
2368,ybbN,-,516649,517503,putative thioredoxin-like protein,NC_000913.2,5452
2369,ybbO,-,517564,518373,putative oxidoreductase,NC_000913.2,1186
2370,tesA,-,518363,518989,acyl-CoA thioesterase I%3B also functions as protease I,NC_000913.2,294
2371,ylbG,-,528819,528884,pseudogene%2C DNA-binding transcriptional regulator homology,NC_000913.2,2
2372,ylbG,-,528884,529240,pseudogene%2C DNA-binding transcriptional regulator homology,NC_000913.2,53
2373,selU,-,529356,530450,putative capsule anchoring protein,NC_000913.2,339
2374,allS,-,530519,531445,putative transcriptional regulator LYSR-type,NC_000913.2,7
2375,ylbA,-,542485,543270,hypothetical protein,NC_000913.2,114
2376,allC,-,543281,544516,allantoate amidohydrolase,NC_000913.2,93
2377,allD,-,544538,545587,ureidoglycolate dehydrogenase,NC_000913.2,6
2378,purK,-,550750,551817,phosphoribosylaminoimidazole carboxylase %3D AIR carboxylase%2C CO(2)-fixing subunit,NC_000913.2,1146
2379,purE,-,551814,552323,phosphoribosylaminoimidazole carboxylase %3D AIR carboxylase%2C catalytic subunit,NC_000913.2,925
2380,lpxH,-,552441,553163,UDP-2%2C3-diacylglucosamine pyrophosphatase,NC_000913.2,330
2381,ppiB,-,553166,553660,peptidyl-prolyl cis-trans isomerase B (rotamase B),NC_000913.2,374
2382,ybcI,-,555255,555776,inner membrane protein%2C DUF457 family,NC_000913.2,48
2383,ybcJ,-,555884,556096,ribosome-associated protein%3B predicted RNA-binding protein,NC_000913.2,194
2384,folD,-,556098,556964,5%2C10-methylene-tetrahydrofolate dehydrogenase%3B 5%2C10-methylene-tetrahydrofolate cyclohydrolase,NC_000913.2,1672
2385,fimZ,-,563071,563703,fimbrial Z protein%3B probable signal transducer,NC_000913.2,0
2386,intD,-,564038,565201,prophage DLP12 integrase,NC_000913.2,570
2387,xisD,-,565081,565302,pseudogene%2C exisionase in defective prophage DLP12%3BPhage or Prophage Related,NC_000913.2,28
2388,exoD,-,565321,565599,pseudogene%2C DLP12 prophage%3B predicted exonuclease%3BPhage or Prophage Related,NC_000913.2,8
2389,nmpC,-,573752,573809,DLP12 prophage%3B truncated outer membrane porin (pseudogene)%3BIS%2C phage%2C Tn%3B Phage or Prophage Related~outer membrane porin protein%3B locus of qsr prophage,NC_000913.2,222
2390,insH1,-,573960,574976,IS5 transposase and trans-activator,NC_000913.2,1342
2391,nmpC,-,575009,576048,DLP12 prophage%3B truncated outer membrane porin (pseudogene)%3BIS%2C phage%2C Tn%3B Phage or Prophage Related~outer membrane porin protein%3B locus of qsr prophage,NC_000913.2,1107
2392,borD,-,577823,578116,bacteriophage lambda Bor protein homolog,NC_000913.2,170
2393,ybcV,-,578407,578817,putative an envelop protein,NC_000913.2,0
2394,ylcI,-,579474,579668,hypothetical protein,NC_000913.2,0
2395,ybcY,-,581375,582027,pseudogene%2C DLP12 prophage%3B methyltransferase homology%3BPhage or Prophage Related,NC_000913.2,16
2396,ybcY,-,582026,582029,pseudogene%2C DLP12 prophage%3B methyltransferase homology%3BPhage or Prophage Related,NC_000913.2,0
2397,ompT,-,583903,584856,outer membrane protein 3b (a)%2C protease VII,NC_000913.2,740
2398,envY,-,585370,586131,envelope protein%3B thermoregulation of porin biosynthesis,NC_000913.2,3
2399,ybcH,-,586314,587204,hypothetical protein,NC_000913.2,122
2400,nfrA,-,587205,590177,bacteriophage N4 receptor%2C outer membrane protein,NC_000913.2,1260
2401,nfrB,-,590164,592401,bacteriophage N4 receptor%2C subunit%2C inner membrane protein,NC_000913.2,342
2402,cusS,-,592551,593993,sensory histidine kinase in two-component regulatory system with CusR%2C senses copper ions,NC_000913.2,341
2403,cusR,-,593983,594666,DNA-binding response regulator in two-component regulatory system with CusS,NC_000913.2,1225
2404,ybdG,-,602639,603886,putative transport,NC_000913.2,324
2405,nfsB,-,603994,604647,oxygen-insensitive NAD(P)H nitroreductase,NC_000913.2,980
2406,ybdF,-,604741,605109,hypothetical protein,NC_000913.2,13
2407,ybdJ,-,605174,605422,putative inner membrane protein,NC_000913.2,5
2408,ybdK,-,605488,606606,weak gamma-glutamyl:cysteine ligase,NC_000913.2,89
2409,entD,-,608682,609302,enterochelin synthetase%2C component D,NC_000913.2,11
2410,fepA,-,609477,611717,outer membrane receptor for ferric enterobactin (enterochelin) and colicins B and D,NC_000913.2,258
2411,fepC,-,618607,619422,ATP-binding component of ferric enterobactin transport,NC_000913.2,293
2412,fepG,-,619419,620411,ferric enterobactin transport protein%3B membrane component of ABC superfamily,NC_000913.2,144
2413,fepD,-,620408,621412,ferric enterobactin (enterochelin) transport%3B membrane component of ABC superfamily,NC_000913.2,73
2414,fepB,-,622777,623733,ferric enterobactin (enterochelin) binding protein%3B periplasmic component%3B periplasmic-binding component of ABC superfamily,NC_000913.2,53
2415,ybdH,-,631612,632700,putative oxidoreductase,NC_000913.2,367
2416,ybdM,-,633970,634599,hypothetical protein,NC_000913.2,24
2417,ybdN,-,634572,635792,hypothetical protein,NC_000913.2,14
2418,ybdO,-,635939,636841,putative transcriptional regulator LYSR-type,NC_000913.2,0
2419,dsbG,-,637050,637796,thiol:disulfide interchange protein,NC_000913.2,19
2420,uspG,-,640662,641090,universal stress protein UP12,NC_000913.2,65
2421,rnk,-,642780,643190,regulator of nucleoside diphosphate kinase,NC_000913.2,69
2422,rna,-,643420,644226,RNase I%2C cleaves phosphodiester bond between any two nucleotides,NC_000913.2,178
2423,citT,-,644340,645803,citrate:succinate antiporter,NC_000913.2,61
2424,citG,-,645854,646732,2-(5''-triphosphoribosyl)-3'-dephosphocoenzyme-A synthase,NC_000913.2,0
2425,citX,-,646707,647258,apo-citrate lyase phosphoribosyl-dephospho-CoA transferase,NC_000913.2,6
2426,citF,-,647262,648794,citrate lyase alpha chain,NC_000913.2,20
2427,citE,-,648805,649713,citrate lyase%2C citryl-ACP lyase (beta) subunit,NC_000913.2,1
2428,citD,-,649710,650006,citrate lyase acyl carrier protein (gamma chain),NC_000913.2,0
2429,citC,-,650021,651079,citrate lyase synthetase (citrate (pro-3S)-lyase ligase,NC_000913.2,0
2430,dcuC,-,653806,655191,transport of dicarboxylates,NC_000913.2,145
2431,crcB,-,656778,657161,putative fluoride exporter%3B inner membrane protein associated with chromosome condensation,NC_000913.2,16
2432,lipA,-,658474,659439,lipoate synthesis%2C sulfur insertion?,NC_000913.2,2517
2433,ybeF,-,659648,660601,putative transcriptional regulator LYSR-type,NC_000913.2,4
2434,lipB,-,660860,661501,protein of lipoate biosynthesis,NC_000913.2,1600
2435,ybeD,-,661602,661865,conserved protein%2C UPF0250 family,NC_000913.2,84
2436,dacA,-,661975,663186,D-alanyl-D-alanine carboxypeptidase%2C fraction A%3B penicillin-binding protein 5,NC_000913.2,832
2437,rlpA,-,663325,664413,a minor lipoprotein,NC_000913.2,6330
2438,mrdB,-,664424,665536,rod shape-determining membrane protein%3B sensitivity to radiation and drugs,NC_000913.2,1114
2439,mrdA,-,665539,667440,cell elongation%2C e phase%3B peptidoglycan synthetase%3B penicillin-binding protein 2,NC_000913.2,2890
2440,rlmH,-,667471,667938,23S rRNA m(3)Psi1915 pseudouridine methyltransferase%2C SAM-dependent,NC_000913.2,3567
2441,rsfS,-,667942,668259,ribosomal silencing factor,NC_000913.2,1229
2442,cobC,-,668519,669130,homolog of Salmonella cobC%2C a phosphohistidine protein,NC_000913.2,456
2443,nadD,-,669154,669795,nicotinic acid mononucleotide adenylyltransferase%2C NAD(P)-dependent,NC_000913.2,851
2444,holA,-,669797,670828,DNA polymerase III%2C delta subunit,NC_000913.2,2647
2445,lptE,-,670828,671409,a minor lipoprotein,NC_000913.2,1221
2446,leuS,-,671424,674006,leucine tRNA synthetase,NC_000913.2,9251
2447,ybeQ,-,674793,675770,hypothetical protein,NC_000913.2,36
2448,ybeT,-,678075,678629,conserved protein%2C Sel1 family,NC_000913.2,0
2449,hscC,-,680946,682616,Hsp70 family chaperone Hsc62%2C binds to RpoD and inhibits transcription,NC_000913.2,108
2450,rihA,-,682700,683635,ribonucleoside hydrolase 1,NC_000913.2,255
2451,gltL,-,683753,684478,ATP-binding protein of glutamate/aspartate transport system,NC_000913.2,411
2452,gltK,-,684478,685152,glutamate/aspartate transport system permease%3B membrane component of ABC superfamily,NC_000913.2,194
2453,gltJ,-,685152,685892,glutamate/aspartate transport system permease%3B membrane component of ABC superfamily,NC_000913.2,59
2454,gltI,-,686062,686970,periplasmic-binding component of ABC superfamily,NC_000913.2,383
2455,insH1,-,687220,688236,IS5 transposase and trans-activator,NC_000913.2,1183
2456,lnt,-,688566,690104,apolipoprotein N-acyltransferase%2C copper homeostasis protein%2C inner membrane,NC_000913.2,2494
2457,ybeX,-,690129,691007,putative transport protein,NC_000913.2,3380
2458,ybeY,-,691097,691564,metal-binding heat shock protein required for rRNA maturation,NC_000913.2,1056
2459,ybeZ,-,691561,692601,putative ATP-binding protein in pho regulon,NC_000913.2,5331
2460,miaB,-,692754,694178,tRNA-i(6)A37 methylthiotransferase,NC_000913.2,2700
2461,asnB,-,696736,698400,asparagine synthetase B,NC_000913.2,2414
2462,nagD,-,698797,699549,N-acetylglucosamine metabolism,NC_000913.2,1679
2463,nagC,-,699597,700817,transcriptional repressor of nag (N-acetylglucosamine) operon,NC_000913.2,2679
2464,nagA,-,700826,701974,N-acetylglucosamine-6-phosphate deacetylase,NC_000913.2,1848
2465,nagB,-,702034,702834,glucosamine-6-phosphate deaminase,NC_000913.2,616
2466,fur,-,709423,709869,negative regulator,NC_000913.2,1125
2467,uof,-,709862,709948,ryhB-regulated fur leader peptide,NC_000913.2,57
2468,fldA,-,710158,710688,flavodoxin 1,NC_000913.2,572
2469,ybfE,-,710828,711121,conserved protein%2C LexA-regulated,NC_000913.2,180
2470,ybfF,-,711261,712025,acyl-CoA esterase,NC_000913.2,448
2471,ybfG,-,715170,715820,pseudogene,NC_000913.2,5
2472,ybfI,-,715944,716093,pseudogene,NC_000913.2,0
2473,potE,-,716169,717488,putrescine transport protein,NC_000913.2,207
2474,speF,-,717485,719683,ornithine decarboxylase isozyme%2C inducible,NC_000913.2,26
2475,kdpE,-,720279,720956,regulator of kdp operon (transcriptional effector),NC_000913.2,429
2476,kdpD,-,720953,723637,sensor for high-affinity potassium transport system%3B sensory histidine kinase,NC_000913.2,1975
2477,kdpC,-,723630,724202,high-affinity potassium transport system,NC_000913.2,119
2478,kdpB,-,724211,726259,ATPase of high-affinity potassium transport system%2C B chain,NC_000913.2,178
2479,kdpA,-,726282,727955,ATPase of high-affinity potassium transport system%2C A chain,NC_000913.2,76
2480,kdpF,-,727955,728044,potassium ion accessory transporter subunit,NC_000913.2,0
2481,dtpD,-,740298,741779,putative transport protein,NC_000913.2,192
2482,abrB,-,745946,746992,putative transport protein,NC_000913.2,168
2483,ybgO,-,747144,748205,putative fimbrial-like adhesin protein,NC_000913.2,5
2484,ybgP,-,748202,748930,putative chaperone,NC_000913.2,4
2485,ybgQ,-,748945,751392,putative outer membrane protein,NC_000913.2,9
2486,ybgD,-,751452,752018,putative fimbrial-like protein,NC_000913.2,1
2487,gltA,-,752408,753691,citrate synthase,NC_000913.2,4148
2488,mngR,-,764376,765098,transcriptional regulator of succinylCoA synthetase operon,NC_000913.2,223
2489,zitB,-,783105,784046,putative transport system permease protein,NC_000913.2,62
2490,ybgS,-,784160,784540,putative homeobox protein,NC_000913.2,14
2491,gpmA,-,786066,786818,phosphoglyceromutase 1,NC_000913.2,1240
2492,galM,-,787020,788060,galactose-1-epimerase (mutarotase),NC_000913.2,1195
2493,galK,-,788054,789202,galactokinase,NC_000913.2,499
2494,galT,-,789206,790252,galactose-1-phosphate uridylyltransferase,NC_000913.2,295
2495,galE,-,790262,791278,UDP-galactose-4-epimerase,NC_000913.2,502
2496,modF,-,791539,793011,ATP-binding component of molybdate transport system,NC_000913.2,2191
2497,modE,-,793079,793867,molybdate uptake regulatory protein,NC_000913.2,202
2498,ybhA,-,796836,797654,putative phosphatase,NC_000913.2,308
2499,ybhD,-,798845,799798,putative transcriptional regulator LYSR-type,NC_000913.2,12
2500,ybhC,-,805221,806504,putative pectinesterase,NC_000913.2,1106
2501,ybhB,-,806656,807132,kinase inhibitor homolog%2C UPF0098 family,NC_000913.2,31
2502,bioA,-,807191,808480,7%2C8-diaminopelargonic acid synthetase,NC_000913.2,144
2503,ybhK,-,814962,815870,putative structural protein,NC_000913.2,1733
2504,ybhN,-,820765,821721,conserved inner membrane protein,NC_000913.2,41
2505,clsB,-,821721,822962,cardiolipin synthase activity,NC_000913.2,154
2506,ybhP,-,822959,823720,conserved protein%2C endo/exonuclease/phosphatase family PFAM PF03372,NC_000913.2,57
2507,ybhR,-,824225,825331,putative transporter subunit: membrane component of ABC superfamily,NC_000913.2,94
2508,ybhS,-,825342,826475,putative transporter subunit: membrane component of ABC superfamily,NC_000913.2,285
2509,ybhF,-,826468,828204,putative ATP-binding component of a transport system,NC_000913.2,3337
2510,ybhG,-,828197,829195,putative membrane protein,NC_000913.2,836
2511,ybiH,-,829195,829866,putative transcriptional regulator,NC_000913.2,372
2512,ybiA,-,831691,832173,conserved protein%2C DUF1768 family,NC_000913.2,15
2513,ybiJ,-,836888,837148,hypothetical protein,NC_000913.2,11
2514,ybiI,-,837413,837679,DksA-type zinc finger protein,NC_000913.2,14
2515,ybiX,-,837753,838430,putative enzyme,NC_000913.2,5
2516,fiu,-,838472,840754,ferric iron outer membrane transporter%2C TonB-dependent%3B siderophore receptor for ferri-dihydroxybenzoylserine%2C ferri-dihydroxybenzoate and other catecholate siderophores%3B surface receptor for colicins G%2C H%2C and E492,NC_000913.2,94
2517,mcbA,-,841019,841279,colanic acid mucoidy stimulation protein,NC_000913.2,0
2518,ybiO,-,842478,844703,putative transport protein,NC_000913.2,79
2519,glnQ,-,844964,845686,ATP-binding component of glutamine high-affinity transport system,NC_000913.2,726
2520,glnP,-,845683,846342,glutamine high-affinity transport system%3B membrane component,NC_000913.2,260
2521,glnH,-,846481,847227,periplasmic glutamine-binding protein%3B permease,NC_000913.2,562
2522,dps,-,847631,848134,global regulator%2C starvation conditions,NC_000913.2,125
2523,rhtA,-,848433,849320,putative transmembrane subunit,NC_000913.2,29
2524,ybiP,-,850237,851820,putative enzyme,NC_000913.2,139
2525,mntS,-,852092,852220,Mn(2)-response protein%2C MntR-repressed,NC_000913.2,4
2526,ybiS,-,854047,854967,L%2CD-transpeptidase linking Lpp to murein,NC_000913.2,1200
2527,ybiU,-,857019,858284,hypothetical protein,NC_000913.2,195
2528,ybiV,-,858436,859251,sugar phosphatase%3B preference for fructose-1-P%2C ribose-5-P and glucose-6-P,NC_000913.2,115
2529,ybiW,-,859397,861829,putative pyruvate formate lyase,NC_000913.2,70
2530,ybiY,-,861835,862734,putative pyruvate formate lyase activating enzyme,NC_000913.2,9
2531,moeB,-,863603,864352,molybdopterin biosynthesis,NC_000913.2,1983
2532,moeA,-,864352,865587,molybdopterin biosynthesis,NC_000913.2,2395
2533,rimO,-,875933,877258,ribosomal protein S12 methylthiotransferase%3B radical SAM superfamily,NC_000913.2,1792
2534,gstB,-,879077,879703,putative transferase,NC_000913.2,371
2535,deoR,-,881199,881957,transcriptional repressor for deo operon%2C tsx%2C nupG,NC_000913.2,756
2536,ybjG,-,882015,882611,undecaprenyl pyrophosphate phosphatase,NC_000913.2,501
2537,ybjH,-,884169,884453,hypothetical protein,NC_000913.2,305
2538,ybjI,-,884539,885354,FMN and erythrose-4-P phosphatase,NC_000913.2,355
2539,ybjJ,-,885354,886562,putative DEOR-type transcriptional regulator,NC_000913.2,843
2540,ybjL,-,887357,889042,putative transport protein,NC_000913.2,745
2541,grxA,-,889719,889976,glutaredoxin1 redox coenzyme for glutathione-dependent ribonucleotide reductase,NC_000913.2,8
2542,artJ,-,899067,899798,arginine 3rd transport system periplasmic binding protein,NC_000913.2,24
2543,artM,-,900089,900757,arginine 3rd transport system permease protein%3B membrane component of ABC superfamily,NC_000913.2,510
2544,artQ,-,900757,901473,arginine 3rd transport system permease protein%3B membrane component of ABC superfamily,NC_000913.2,359
2545,artI,-,901480,902211,arginine 3rd transport system periplasmic binding protein,NC_000913.2,187
2546,artP,-,902229,902957,ATP-binding component of 3rd arginine transport system,NC_000913.2,279
2547,ybjP,-,903175,903690,putative lipoprotein,NC_000913.2,51
2548,ybjS,-,904963,905976,putative NAD(P)H-binding oxidoreductase with NAD(P)-binding Rossmann-fold domain,NC_000913.2,1333
2549,ybjT,-,906075,907505,conserved protein with NAD(P)-binding Rossmann-fold domain,NC_000913.2,1513
2550,ltaE,-,907516,908517,L-allo-threonine aldolase%2C PLP-dependent,NC_000913.2,631
2551,poxB,-,908554,910272,pyruvate oxidase,NC_000913.2,236
2552,hcr,-,910405,911373,HCP oxidoreductase%2C NADH-dependent,NC_000913.2,86
2553,hcp,-,911385,913037,hybrid-cluster [4Fe-2S-2O] protein in anaerobic terminal reductases,NC_000913.2,81
2554,ybjE,-,913181,914080,putative surface protein,NC_000913.2,152
2555,aqpZ,-,914575,915270,transmembrane water channel%3B aquaporin Z,NC_000913.2,102
2556,ybjX,-,917351,918343,putative enzyme,NC_000913.2,2962
2557,cspD,-,921589,921813,stress induced DNA replication inhibitor.,NC_000913.2,346
2558,infA,-,925448,925666,protein chain initiation factor IF-1,NC_000913.2,1181
2559,aat,-,925951,926655,leucyl%2C phenylalanyl-tRNA-protein transferase,NC_000913.2,671
2560,cydC,-,926697,928418,ATP-binding component of cytochrome-related transport,NC_000913.2,714
2561,cydD,-,928419,930185,ATP-binding component of cytochrome-related transport%2C Zn sensitive,NC_000913.2,1534
2562,trxB,-,930308,931273,thioredoxin reductase,NC_000913.2,994
2563,ycaC,-,944154,944780,putative hydrolase%2C isochorismatase family,NC_000913.2,6
2564,ycaN,-,947883,948791,putative transcriptional regulator LYSR-type,NC_000913.2,44
2565,pflA,-,949563,950303,pyruvate formate lyase activating enzyme 1,NC_000913.2,344
2566,pflB,-,950495,952777,formate acetyltransferase 1,NC_000913.2,3227
2567,focA,-,952832,953689,probable formate transporter (formate channel 1),NC_000913.2,351
2568,ycaO,-,954095,955855,ribosomal protein S12 methylthiotransferase accessory factor,NC_000913.2,1264
2569,ycbC,-,971845,972624,conserved protein%2C DUF218 superfamily,NC_000913.2,63
2570,aspC,-,983742,984932,aspartate aminotransferase,NC_000913.2,1354
2571,ompF,-,985117,986205,outer membrane protein 1a (Ia%3Bb%3BF),NC_000913.2,3325
2572,asnS,-,986808,988208,asparagine tRNA synthetase,NC_000913.2,4851
2573,pncB,-,988377,989579,nicotinate phosphoribosyltransferase,NC_000913.2,12878
2574,ssuB,-,992500,993267,ATP-binding component of ABC superfamily,NC_000913.2,135
2575,ssuC,-,993264,994055,membrane component of ABC superfamily,NC_000913.2,23
2576,ssuD,-,994066,995211,alkanesulfonate monooxygenase%2C FMNH(2)-dependent,NC_000913.2,35
2577,ssuA,-,995208,996167,periplasmic-binding component of ABC superfamily,NC_000913.2,15
2578,ssuE,-,996160,996735,NAD(P)H-dependent FMN reductase,NC_000913.2,3
2579,ycbX,-,1005714,1006823,putative 2Fe-2S cluster-containing protein%3B 6-N-hydroxylaminopurine resistance protein,NC_000913.2,735
2580,fabA,-,1015175,1015693,beta-hydroxydecanoyl thioester dehydrase%2C trans-2-decenoyl-ACP isomerase,NC_000913.2,5413
2581,ycbZ,-,1015762,1017522,putative ATP-dependent protease,NC_000913.2,3343
2582,ompA,-,1018236,1019276,outer membrane protein 3a (II*%3BG%3Bd),NC_000913.2,7509
2583,sulA,-,1019633,1020142,suppressor of lon%3B inhibits cell division and ftsZ ring formation,NC_000913.2,68
2584,yccS,-,1020953,1023106,inner membrane protein,NC_000913.2,285
2585,yccF,-,1023125,1023571,inner membrane protein%2C DUF307 family,NC_000913.2,23
2586,mgsA,-,1025780,1026238,methylglyoxal synthase,NC_000913.2,136
2587,yccT,-,1026334,1026996,hypothetical protein,NC_000913.2,13
2588,hspQ,-,1027627,1027944,heat shock protein involved in degradation of mutant DnaA%3B hemimethylated oriC DNA-binding protein,NC_000913.2,1099
2589,rlmI,-,1028002,1029192,putative oxidoreductase,NC_000913.2,1166
2590,tusE,-,1029562,1029891,putative sulfite reductase,NC_000913.2,23
2591,yccA,-,1029982,1030641,putative carrier/transport protein,NC_000913.2,1503
2592,etk,-,1041253,1043433,cryptic autophosphorylating protein tyrosine kinase Etk,NC_000913.2,278
2593,etp,-,1043453,1043899,putative phosphatase,NC_000913.2,13
2594,gfcE,-,1043887,1045026,putative function in exopolysaccharide production,NC_000913.2,69
2595,gfcD,-,1045072,1047168,hypothetical protein,NC_000913.2,297
2596,gfcC,-,1047168,1047914,hypothetical protein,NC_000913.2,169
2597,gfcB,-,1047911,1048555,putative regulator,NC_000913.2,140
2598,gfcA,-,1048662,1048967,hypothetical protein,NC_000913.2,33
2599,cspH,-,1050186,1050398,cold shock-like protein,NC_000913.2,0
2600,yccM,-,1051512,1052585,putative 4Fe-4S membrane protein,NC_000913.2,23
2601,torS,-,1052657,1055401,hybrid sensory histidine kinase in two-component regulatory system with TorR,NC_000913.2,279
2602,torR,-,1056485,1057177,response transcriptional regulator for torA (sensor TorS),NC_000913.2,298
2603,cbpM,-,1061773,1062078,modulator of CbpA co-chaperone,NC_000913.2,231
2604,cbpA,-,1062078,1062998,curved DNA-binding protein%3B functions closely related to DnaJ,NC_000913.2,322
2605,yccJ,-,1066087,1066314,hypothetical protein,NC_000913.2,109
2606,wrbA,-,1066335,1066931,flavoprotein WrbA (Trp repressor binding protein),NC_000913.2,148
2607,rutG,-,1067734,1069062,putative transport protein,NC_000913.2,295
2608,rutF,-,1069083,1069577,flavin:NADH reductase,NC_000913.2,3
2609,rutE,-,1069588,1070178,malonic semialdehyde reductase,NC_000913.2,8
2610,rutD,-,1070188,1070988,putative aminoacrylate hydrolase%2C reactive intermediate detoxification,NC_000913.2,24
2611,rutC,-,1070996,1071382,putative aminoacrylate deaminase%2C reactive intermediate detoxification,NC_000913.2,3
2612,rutB,-,1071394,1072086,ureidoacrylate amidohydrolase,NC_000913.2,10
2613,rutA,-,1072086,1073234,pyrimidine oxygenase%2C FMN-dependent,NC_000913.2,24
2614,putA,-,1074143,1078105,proline dehydrogenase%2C P5C dehydrogenase,NC_000913.2,12776
2615,pgaD,-,1085329,1085742,biofilm PGA synthase PgaCD%2C regulatory subunit%3B c-di-GMP-stimulated activity and dimerization,NC_000913.2,8
2616,pgaC,-,1085744,1087069,biofilm PGA synthase PgaCD%2C catalytic subunit%3B poly-beta-1%2C6-N-acetyl-D-glucosamine synthase%3B c-di-GMP-stimulated activity and dimerization,NC_000913.2,76
2617,pgaB,-,1087062,1089080,poly-beta-1%2C6-N-acetyl-D-glucosamine (PGA) N-deacetylase%3B deacetylase required for biofilm adhesin polysaccharide PGA export%3B outer membrane lipoprotein,NC_000913.2,34
2618,pgaA,-,1089089,1091512,putative outer membrane protein,NC_000913.2,62
2619,insF1,-,1093498,1094364,IS3 transposase B,NC_000913.2,259
2620,insE1,-,1094361,1094660,IS3 transposase A,NC_000913.2,49
2621,csgG,-,1100074,1100907,curli production assembly/transport component%2C 2nd curli operon,NC_000913.2,30
2622,csgF,-,1100934,1101350,curli production assembly/transport component%2C 2nd curli operon,NC_000913.2,0
2623,csgE,-,1101375,1101764,curli production assembly/transport component%2C 2nd curli operon,NC_000913.2,0
2624,csgD,-,1101769,1102419,putative 2-component transcriptional regulator for 2nd curli operon,NC_000913.2,3
2625,opgC,-,1107007,1108164,membrane protein required for succinylation of osmoregulated periplasmic glucans (OPGs),NC_000913.2,19
2626,msyB,-,1113030,1113404,acidic protein suppresses mutants lacking function of protein export,NC_000913.2,38
2627,mdtG,-,1113487,1114713,putative transport protein,NC_000913.2,84
2628,waaM,-,1114885,1115805,heat shock protein,NC_000913.2,1077
2629,yceI,-,1117124,1117699,secreted protein,NC_000913.2,17
2630,yceJ,-,1117703,1118269,putative cytochrome b561,NC_000913.2,10
2631,yceO,-,1118530,1118670,hypothetical protein,NC_000913.2,0
2632,solA,-,1118691,1119809,sarcosine oxidase-like protein,NC_000913.2,501
2633,bssS,-,1119924,1120178,biofilm regulator,NC_000913.2,587
2634,dinI,-,1120465,1120710,damage-inducible protein I,NC_000913.2,17
2635,pyrC,-,1120784,1121830,dihydro-orotase,NC_000913.2,973
2636,yceB,-,1121936,1122496,lipoprotein%2C DUF1439 family,NC_000913.2,71
2637,grxB,-,1122630,1123277,glutaredoxin 2,NC_000913.2,66
2638,mdtH,-,1123341,1124549,multidrug resistance efflux transporter conferring overexpression resistance to norfloxacin and enoxacin,NC_000913.2,166
2639,flgN,-,1128637,1129053,protein of flagellar biosynthesis,NC_000913.2,15
2640,flgM,-,1129058,1129351,anti-FliA (anti-sigma) factor%3B also known as RflB protein,NC_000913.2,15
2641,flgA,-,1129427,1130086,flagellar biosynthesis%3B assembly of basal-body periplasmic P ring,NC_000913.2,85
2642,rne,-,1140405,1143590,RNase E%2C membrane attachment%2C mRNA turnover%2C maturation 5S RNA,NC_000913.2,3679
2643,yceF,-,1145234,1145818,Maf-like protein,NC_000913.2,133
2644,fhuE,-,1158585,1160774,outer membrane receptor for ferric iron uptake,NC_000913.2,105
2645,ycfQ,-,1167423,1168055,repressor for bhsA(ycfR),NC_000913.2,242
2646,ycfS,-,1168635,1169597,L%2CD-transpeptidase linking Lpp to murein,NC_000913.2,43
2647,mfd,-,1169741,1173187,transcription-repair coupling factor%3B mutation frequency decline,NC_000913.2,16663
2648,ycfT,-,1173315,1174388,inner membrane protein,NC_000913.2,10
2649,ycfZ,-,1179702,1180490,inner membrane protein,NC_000913.2,1
2650,ymfA,-,1180487,1180948,conserved inner membrane protein,NC_000913.2,8
2651,potD,-,1181006,1182052,spermidine/putrescine periplasmic transport protein%3B periplasmic-binding component of ABC superfamily,NC_000913.2,1035
2652,potC,-,1182049,1182843,spermidine/putrescine transport system permease%3B membrane component of ABC superfamily,NC_000913.2,232
2653,potB,-,1182840,1183667,spermidine/putrescine transport system permease%3B membrane component of ABC superfamily,NC_000913.2,232
2654,potA,-,1183681,1184817,ATP-binding component of spermidine/putrescine transport,NC_000913.2,772
2655,ycfD,-,1186342,1187463,cupin superfamily protein,NC_000913.2,3211
2656,phoQ,-,1187539,1188999,sensor protein PhoQ,NC_000913.2,1385
2657,phoP,-,1188999,1189670,transcriptional regulatory protein,NC_000913.2,122
2658,purB,-,1189839,1191209,adenylosuccinate lyase,NC_000913.2,1340
2659,hflD,-,1191213,1191854,putative lysogenization regulator,NC_000913.2,1121
2660,mnmA,-,1191890,1192996,tRNA(Gln%2CLys%2CGlu) U34 2-thiouridylase%2C first step in mnm(5)-s(2)U34-tRNA synthesis,NC_000913.2,13774
2661,nudJ,-,1193050,1193511,bifunctional thiamin pyrimidine pyrophosphate hydrolase/ thiamin pyrophosphate hydrolase,NC_000913.2,221
2662,rluE,-,1193521,1194174,23S rRNA pseudouridine(2457) synthase,NC_000913.2,89
2663,ymfD,-,1196090,1196755,e14 prophage%3B predicted SAM-dependent methyltransferase,NC_000913.2,11
2664,ymfE,-,1196756,1197460,e14 prophage%3B predicted inner membrane protein,NC_000913.2,15
2665,intE,-,1198902,1200029,prophage e14 integrase,NC_000913.2,19
